Formulario,nom_hum,Bosques,Charr_Taco,Sabanas,Reforest,Gan_Intens,Gan_Extens,Agricult,Tipo_Agr,Acuacult,Pesca,Moluscos,Extr_Recur,Infraestr,Turism_Com,Transp_Acu,Industria,Otros,IV,Shape_Area
,,0.5,0.3,0.3,0.1,-0.5,-0.2,-0.4,,0.1,0.1,-0.1,-0.3,-0.5,-0.1,-0.1,-0.2,,,
,,BO,CT,SA,RE,GI,GE,AG,,AC,PE,MO,EX,IN,TU,TR,ID,OT,,
8419,Tilapiera Soto 5,1,0,0,0,0,1,0,,1,0,0,0,1,0,0,0,,-0.10,357.58476747900
8420,Tilapiera Soto 6,1,0,0,0,0,1,0,,1,0,0,0,1,0,0,0,,-0.10,908.38032348800
8421,Finca La Loma,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,,-0.40,191.67159938700
8422,Pantano Finca La Loma,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,1814.35616694000
8423,Camaronera Bernal Torres,1,0,0,0,0,0,1,Arroz,0,1,0,0,1,0,1,0,,-0.40,39900.44853450000
8424,Camaronera Simon de Bedout 1,1,0,0,0,0,0,1,Arroz,0,1,0,0,1,0,1,0,,-0.40,1336037.62389000000
8425,Camaronera Simon de Bedout 2,1,0,0,0,0,1,0,,1,0,0,0,1,0,0,0,,-0.10,124191.28058100000
8426,Camaronera Simon de Bedout 3,1,0,0,0,0,1,0,,1,0,0,0,1,0,0,0,,-0.10,287053.29050700000
8427,Camaronera German Avila,1,0,0,0,0,1,0,,1,0,0,0,1,0,0,0,,-0.10,113223.06039800000
8428,Camaronera Simon de Bedout 4,1,0,0,0,0,1,0,,1,0,0,0,1,0,0,0,,-0.10,69505.84173590000
8429,Camaronera La Jimenez  3,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,25302.84063130000
8430,Camaronera La Jimenez  4,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,31837.00766430000
8431,Pantano Gauyabal 1,0,0,0,0,0,0,1,Cafe,0,0,0,0,1,0,0,0,,-0.90,3684.28033245000
8432,Pantano Gauyabal 2,0,0,0,0,0,0,1,Cafe,0,0,0,0,1,0,0,0,,-0.90,857.61121206200
8433,Laguna Rancagua 1,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,778.17622811200
8434,Laguna Rancagua 2,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,7906.66805915000
8435,Pantano Copey,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,813.00424091800
8436,Estanque Toro Corete 1,1,0,0,0,0,0,0,,1,0,0,0,0,1,0,0,,0.50,608.97209083400
8437,Estanque Toro Corete 2,1,0,0,0,0,0,0,,1,0,0,0,0,1,0,0,,0.50,1527.68044237000
8438,Truchas Rio Pedregoso 1,1,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,,0.10,215.12945616300
8439,Truchas Rio Pedregoso 2,1,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,,0.10,136.95861371700
8440,Estanque El Sociego 1,0,0,0,0,0,0,0,,1,0,0,0,1,1,0,0,,-0.50,41.54449400480
8441,Estanque El Sociego 2,0,0,0,0,0,0,0,,1,0,0,0,1,1,0,0,,-0.50,42.89028024950
8442,Pesca Deportiva Rio Blanco,0,0,0,0,0,0,0,,1,0,0,0,1,1,0,0,,-0.50,77.91714119920
8443,Pantano Pintona,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,412.55704613100
8444,Finca Roberto Barrantes,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,770731.58801200000
8445,Laguna Pintona,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0.50,2525.84153681000
8446,Laguna Aquiles,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,,-0.40,257.42147127800
8447,Laguna Finca La Julieta,1,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,,0.10,465.60516870100
8448,Laguna Spinsh 1,1,0,0,0,0,1,0,,1,0,0,0,1,0,0,0,,-0.10,389.83499412000
8449,Laguna Spinsh 2,1,0,0,0,0,1,0,,1,0,0,0,1,0,0,0,,-0.10,110.54938142600
8450,Pantano Rumilio Gomez,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,1288.39162793000
8451,Laguna Canon,1,0,0,0,1,0,0,,0,0,0,0,1,1,0,0,,-0.60,8674.41413454000
8452,Laguna La Chonta 1,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,1923.61977959000
8453,Laguna La Chonta 2,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0.50,8725.08828829000
8454,Pantano La Chonta,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0.50,32384.41706130000
8455,Laguna Mirador Los Quetzales,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,,-0.60,741.10325904300
8456,Estanque Incopesca 1,1,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,,0.10,1526.40592753000
8457,Estanque Incopesca 2,1,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,,0.10,433.84426431300
8458,Humedal Los Quetzales 1,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,,0.00,14902.40850660000
8459,Humedal Los Quetzales 2,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,,0.00,78201.04967380000
8460,Pantano Madre Selva,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,,0.00,2238.87758389000
8461,Pantano Canon,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,14873.87825610000
8462,Laguna Buenos Aires,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,10196.59295980000
8463,Laguna Santa Maria 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,4268.34059891000
8464,Laguna Santa Maria 2,0,0,0,0,0,0,1,Pina,0,0,0,0,1,0,0,0,,-0.90,20542.07754500000
8465,Pantano Morazan 1,0,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-1.10,8387.78976548000
8466,Pantano Morazan 2,0,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-1.10,7721.16241179000
8467,Pantano Morazan 3,0,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-1.10,21846.27274060000
8468,Pantano Morazan 4,0,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-1.10,29553.23763330000
8469,Pantano Morazan 5,0,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-1.10,4115.71150723000
8470,Pantano Morazan 6,0,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-1.10,8304.08701820000
8471,Pantano Morazan 7,0,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-1.10,6114.47927618000
8472,Pantano Morazan 8,0,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-1.10,10894.96150600000
8473,Pantano Morazan 9,0,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-1.10,82886.85645830000
8474,Pantano Morazan 10,0,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-1.10,15527.06578340000
8475,Pantano Morazan 11,0,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-1.10,3003.40756154000
8476,Pantano Morazan 12,0,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-1.10,9406.20037020000
8477,Pantano Morazan 13,0,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-1.10,11730.43034670000
8478,Pantano Morazan 14,0,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-1.10,26536.73755080000
8479,Pantano Luisa,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,3838.46837615000
8480,Laguna Cocobolo 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,10305.77568500000
8481,Laguna Cocobolo 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,7023.21913142000
8482,Pantano Cocobolo 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,12027.57119910000
8483,Pantano Cocobolo 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,16370.79781610000
8484,Pantano Cocobolo 3,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,37067.67825700000
8485,Pantano Cocobolo 4,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,7758.69486443000
8486,Pantano Cocobolo 5,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,8184.94420548000
8487,Pantano Cocobolo 6,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,18746.66388330000
8488,Pantano Cocobolo 7,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,12998.38669850000
8489,Pantano Cocobolo 8,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,10095.37475360000
8490,Pantano Cocobolo 9,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,17406.09179480000
8491,Pantano Cocobolo 10,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,23157.66698550000
8492,Pantano Cocobolo 11,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,6715.92666772000
8493,Pantano Cocobolo 12,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,30839.20532010000
8494,Pantano Cocobolo 13,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,9606.16925727000
8495,Pantano Cocobolo 14,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,11725.16025680000
8496,Pantano Cocobolo 15,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,12016.13562730000
8497,Pantano Coopevega 1,0,0,0,0,0,0,1,Palma Africana,0,0,0,0,1,0,0,0,,-0.90,36756.35104220000
8498,Pantano Coopevega 2,0,0,0,0,0,0,1,Palma Africana,0,0,0,0,1,0,0,0,,-0.90,6239.04917914000
8499,Pantano Coopevega 3,0,0,0,0,0,0,1,Palma Africana,0,0,0,0,1,0,0,0,,-0.90,4767.87065566000
8500,Pantano Coopevega 4,0,0,0,0,0,0,1,Palma Africana,0,0,0,0,1,0,0,0,,-0.90,27704.45507570000
8501,Pantano Coopevega 5,0,0,0,0,0,0,1,Palma Africana,0,0,0,0,1,0,0,0,,-0.90,6872.91090264000
8502,Pantano Coopevega 6,0,0,0,0,0,0,1,Palma Africana,0,0,0,0,1,0,0,0,,-0.90,50081.32481650000
8503,Laguna Coopevega 1,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,,0.00,11276.63290500000
8504,Laguna Coopevega 2,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,,0.00,76890.18091060000
8505,Laguna Coopevega 3,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,18226.66258990000
8506,Laguna Coopevega 4,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,1798.89375722000
8507,Laguna Coopevega 5,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,2358.00764059000
8508,Pantano Coopevega 7,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,2640.13888979000
8509,Laguna Moravia 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,1502.82606831000
8510,Laguna Moravia 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,2771.95488912000
8511,Laguna Moravia 3,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,275.91650479400
8512,Laguna Moravia 4,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,738.30331474800
8513,Pantano Moravia 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,1648.33548805000
8514,Pantano Moravia 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,8921.21632444000
8515,Pantano Moravia 3,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,10296.96950770000
8516,Pantano Moravia 4,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,18315.57005470000
8517,Laguna Moravia 5,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,1879.62384556000
8518,Laguna Moravia 6,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,5466.63969646000
8519,Laguna Moravia 7,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,11725.07726370000
8520,Laguna Moravia 8,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,7544.47300840000
8521,Laguna Moravia 9,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,3771.58651839000
8522,Pantano Chamorro 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,16340.85979270000
8523,Pantano Chamorro 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,8716.65537942000
8524,Pantano Chamorro 3,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,7129.90230898000
8525,Pantano Chamorro 4,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,2546.61806367000
8526,Pantano Chamorro 5,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,2709.73019675000
8527,Pantano Chamorro 6,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,7801.81559774000
8528,Pantano Chamorro 7,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,2682.40093275000
8529,Pantano Chamorro 8,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,19418.19388850000
8530,Pantano Chamorro 9,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,5657.68476222000
8531,Laguna Chamorro 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,31684.35815960000
8532,Laguna Chamorro 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,812.91022213500
8533,Humedal Chamorro 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,6187.95028202000
8534,Humedal Chamorro 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,22348.51533830000
8535,Humedal Chamorro 3,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,13032.43929580000
8536,Laguna Chamorro 3,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,1309.36873885000
8537,Laguna Chamorro 4,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,4484.45493960000
8538,Laguna Chamorro 5,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,2413.95798050000
8539,Laguna Chamorro 6,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,2931.66459184000
8540,Laguna Chamorro 7,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,1241.32881599000
8541,Palustre Chamorro 1,0,0,0,1,0,0,0,,0,0,0,0,1,0,0,0,,-0.40,1262.10382804000
8542,Palustre Chamorro 2,0,0,0,1,0,0,0,,0,0,0,0,1,0,0,0,,-0.40,5478.60758264000
8543,Palustre Chamorro 3,0,0,0,1,0,0,0,,0,0,0,0,1,0,0,0,,-0.40,2637.77290795000
8544,Palustre Chamorro 4,0,0,0,1,0,0,0,,0,0,0,0,1,0,0,0,,-0.40,56375.31833380000
8545,Palustre Chamorro 5,0,0,0,1,0,0,0,,0,0,0,0,1,0,0,0,,-0.40,11376.20949060000
8546,Palustre Chamorro 6,0,0,0,1,0,0,0,,0,0,0,0,1,0,0,0,,-0.40,40870.77745040000
8547,Laguna Chamorro 8,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,881.99494465600
8548,Laguna Chamorro 9,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,2435.86859281000
8549,Palustre Chamorro 7,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,16072.97474310000
8550,Palustre Chamorro 8,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,45914.19045150000
8551,Palustre Chamorro 9,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,73994.61348850000
8552,Palustre Chamorro 10,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,20844.05453980000
8553,Cocotal 3,0,0,0,0,0,0,1,Naranja,0,0,0,0,1,0,0,0,,-0.90,38991.76032910000
8554,Estanque Jaular 1,1,0,0,0,0,1,0,,1,0,0,0,1,0,0,0,,-0.10,302.50523138700
8555,Estanque Jaular 2,1,0,0,0,0,1,0,,1,0,0,0,1,0,0,0,,-0.10,336.58050483600
8556,Estanque Jaular 3,1,0,0,0,0,1,0,,1,0,0,0,1,0,0,0,,-0.10,197.32277835300
8557,Laguna Cerro Vueltas 1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0.50,1673.10966603000
8558,Laguna Cerro Vueltas 2,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0.50,195.00544058700
8559,Laguna Cerro Vueltas 3,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0.50,1066.32853737000
8560,Laguna Cerro Vueltas 4,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0.50,705.66900137000
8561,Estanque El Trogon,0,0,0,0,0,0,0,,1,0,0,0,1,1,0,0,,-0.50,230.57167114000
8562,Luis Monge,1,0,0,0,0,0,0,,1,0,0,0,1,1,0,0,,0.00,236.65763795200
8563,Estanque Uilises Monge 1,1,0,0,0,0,0,1,Manzana,1,0,0,0,1,1,0,0,,-0.40,170.51703145200
8564,Estanque Uilises Monge 2,1,0,0,0,0,0,1,Manzana,1,0,0,0,1,1,0,0,,-0.40,45.16537641940
8565,Estanque Uilises Monge 3,1,0,0,0,0,0,1,Manzana,1,0,0,0,1,1,0,0,,-0.40,95.15710782420
8566,Estanque Chacon 1,1,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,,0.40,47.35402962240
8567,Estanque Chacon 2,1,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,,0.40,60.70802493420
8568,Estanque Carlos Chacon 1,1,0,0,0,0,0,0,,1,0,0,0,1,1,0,0,,0.00,540.09165555100
8569,Estanque Carlos Chacon 2,1,0,0,0,0,0,0,,1,0,0,0,1,1,0,0,,0.00,284.99091733300
8570,Laguna Sueno Bosque,1,0,0,0,0,0,0,,1,0,0,0,1,1,0,0,,0.00,2156.05379483000
8571,Estanque Jardin Laureceas 1,0,0,0,0,0,0,0,,1,0,0,0,1,1,0,0,,-0.50,176.29131824500
8572,Estanque Jardin Laureceas 2,0,0,0,0,0,0,0,,1,0,0,0,1,1,0,0,,-0.50,354.19737671800
8573,Estanque Truchas Reales,1,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,,0.10,2318.38447027000
8574,Chamorro 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,12107.44975360000
8575,Chamorro 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,2956.39940774000
8576,Chamorro 3,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,20825.27790940000
8577,Chamorro 4,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,10266.14806950000
8578,Pantano Moravia 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,4941.19775502000
8579,Pantano Moravia 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,386.95305387200
8580,Pantano Moravia 3,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,8652.47678331000
8581,Pantano Moravia 4,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,21804.54833290000
8582,Pantano Moravia 5,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,7359.51262379000
8583,Pantano Moravia 6,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,42266.77786640000
8584,Pantano Moravia 7,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,11229.26650940000
8585,Pantano Moravia 8,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,513.08553025200
8585,Pantano Moravia 11,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,5108.53942222000
8586,Pantano Moravia 9,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,1150.18680477000
8587,Pantano Moravia 10,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,3547.27497655000
8589,Pantano Moravia 12,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,14599.95021820000
8590,Pantano Moravia 13,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,12127.92732090000
8591,Pantano Moravia 14,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,2877.45819183000
8592,Moravia 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,1447.32153238000
8593,Moravia 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,925.76065323800
8594,Moravia 3,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,1753.93589778000
8595,Moravia 4,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,14649.43384970000
8596,Moravia 5,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,49914.07912300000
8597,Laguna Moravia 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,45984.61984800000
8598,Laguna Moravia 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,2702.75378181000
8599,Laguna Moravia 3,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,690.70277679000
8600,Laguna Moravia 4,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,3825.99729982000
8601,Laguna Moravia 5,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,5576.85384493000
8602,Pantano Llano Verde 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,48312.85770680000
8603,Pantano Llano Verde 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,1050471.24301000000
8604,Pantano Llano Verde 3,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,10093.32648900000
8605,Pantano Llano Verde 4,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,68960.62591080000
8606,Laguna Llano Verde 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,1529.72252624000
8607,Laguna Llano Verde 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,47146.50719190000
8608,Laguna Llano Verde 3,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,1849.77134973000
8609,Llano Verde 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,43744.89017220000
8610,Llano Verde 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,110903.75077900000
8611,Llano Verde 3,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,75106.11177980000
8612,Llano Verde 4,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,91970.20248750000
8613,Llano Verde 5,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,4018.23782522000
8614,Llano Verde 6,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,19069.09814870000
8615,Llano Verde 7,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,50730.79902710000
8616,Pantano San Isidro 1,0,0,0,0,0,1,1,Yuca,0,0,0,0,1,0,0,0,,-1.10,78774.73050020000
8617,Pantano San Isidro 2,0,0,0,0,0,1,1,Yuca,0,0,0,0,1,0,0,0,,-1.10,38609.18545230000
8618,Pantano San Isidro 3,0,0,0,0,0,1,1,Yuca,0,0,0,0,1,0,0,0,,-1.10,16817.85994400000
8619,Pantano San Isidro 4,0,0,0,0,0,1,1,Yuca,0,0,0,0,1,0,0,0,,-1.10,29629.68240920000
8620,Pantano San Isidro 5,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,7645.37496353000
8621,Yolillal Quebrada Grande,1,0,0,0,0,0,1,Pina,0,0,0,0,0,0,0,0,,0.10,29052.00576660000
8622,Arrozal Cinco Esquinas,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,555057.68826800000
8623,Laguna San Isidro,0,0,0,0,0,1,1,Arroz,0,0,0,0,1,0,0,0,,-1.10,7064.97521394000
8624,San Isidro 1,0,0,0,0,0,1,1,Arroz,0,0,0,0,1,0,0,0,,-1.10,5224510.06604000000
8625,San Isidro 2,0,0,0,0,0,1,1,Arroz,0,0,0,0,1,0,0,0,,-1.10,184043.40803200000
8626,San Antonio 1,1,0,0,0,0,1,1,Arroz,0,0,0,0,1,0,0,0,,-0.60,6561359.97126000000
8627,Finca La Sapera 2,1,0,0,0,0,1,1,Arroz,0,0,0,0,0,0,0,0,,-0.10,823998.63747600000
8628,Finca La Sapera 3,1,0,0,0,0,1,1,Arroz,0,0,0,0,0,0,0,0,,-0.10,1250581.54793000000
8629,Finca La Sapera 4,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,675051.40881300000
8630,Arrozal San Antonio,0,0,0,0,0,1,1,Arroz,0,0,0,0,0,0,0,0,,-0.60,616050.87251000000
8631,San Antonio 2,1,0,0,0,0,1,1,Arroz,0,0,0,0,1,0,0,0,,-0.60,1995519.79057000000
8632,Finca Miguel Vargas 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,8954.41665382000
8633,Finca Miguel Vargas 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,4518.79758886000
8634,Finca Miguel Vargas 3,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,19959.13673130000
8635,Cano La Tigra 1,1,1,0,0,0,1,0,,0,0,0,0,1,0,0,0,,0.10,27787.12246520000
8636,Cano La Tigra 2,1,1,0,0,0,1,0,,0,0,0,0,1,0,0,0,,0.10,237324.57189500000
8637,Cano La Tigra 3,1,1,0,0,0,1,0,,0,0,0,0,1,0,0,0,,0.10,5086.57010909000
8638,Cano La Tigra 4,1,1,0,0,0,1,0,,0,0,0,0,1,0,0,0,,0.10,5428.64144457000
8639,Cano La Tigra 5,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,36249.26338500000
8640,Cano La Tigra 6,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,17362.62264360000
8641,Cano La Tigra 7,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,94916.34668880000
8642,Cano La Tigra 8,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,18711.75436150000
8643,Laguna Cano La Tigra,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,376.90410536300
8644,Estrellales,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,3617.85305995000
8645,Humedal San Julian,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,7604.61505418000
8646,Finca La Lucha 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,24758.91676480000
